medicine_id,generic_name,brand_name,manufacturer,category,unit_price_LKR,restock_threshold,lead_time_days,batch_id,manufacture_date,expiry_date,date,sales_qty,stock_qty,month,day_of_week,is_weekend
28,Salbutamol,Ventolin,GSK,Asthma,135.2,100,5,B28-3,10/18/2024,10/18/2027,2/20/2025,16,569,2,Thursday,0
29,Salbutamol,Salbutamol Tablets,SPMC,Asthma,236.53,120,7,B29-1,11/7/2024,11/7/2027,2/20/2025,15,1509,2,Thursday,0
30,Salbutamol,Asthalin,Cipla,Asthma,153.49,100,7,B30-1,11/21/2024,11/21/2027,2/20/2025,14,1020,2,Thursday,0
1,Paracetamol,Panadol,GSK,Analgesic,137.2,100,3,B1-2,10/18/2024,10/18/2027,2/21/2025,15,2497,2,Friday,0
2,Paracetamol,Calpol,GSK,Analgesic,159.93,120,3,B2-1,10/15/2024,10/15/2027,2/21/2025,13,785,2,Friday,0
3,Paracetamol,SPMC Paracetamol,SPMC,Analgesic,114.11,100,5,B3-2,10/28/2024,10/28/2027,2/21/2025,29,2419,2,Friday,0
4,Vitamin C,Cevit,SPMC,Supplement,73.99,120,3,B4-1,11/8/2024,11/8/2026,2/21/2025,30,2234,2,Friday,0
5,Vitamin C,Redoxon,Bayer,Supplement,174.23,100,7,B5-1,11/6/2024,11/6/2026,2/21/2025,31,1723,2,Friday,0
6,Vitamin C,Vitamin C Tablets,SPMC,Supplement,152.72,120,7,B6-2,10/20/2024,10/20/2026,2/21/2025,18,2289,2,Friday,0
7,Atorvastatin,Lipitor,Pfizer,Cholesterol,159.24,80,5,B7-3,10/10/2024,10/10/2027,2/21/2025,5,1267,2,Friday,0
8,Atorvastatin,Atorva,SPMC,Cholesterol,243.93,120,7,B8-1,10/28/2024,10/28/2027,2/21/2025,18,503,2,Friday,0
9,Atorvastatin,Atorvastatin Tablets,SPMC,Cholesterol,107.57,100,7,B9-1,10/9/2024,10/9/2027,2/21/2025,16,1075,2,Friday,0
10,Amlodipine,Norvasc,Pfizer,Blood Pressure,75.43,120,3,B10-1,10/20/2024,10/20/2027,2/21/2025,17,1264,2,Friday,0
11,Amlodipine,Amlodipine Tablets,SPMC,Blood Pressure,95.2,120,5,B11-3,10/17/2024,10/17/2027,2/21/2025,15,992,2,Friday,0
12,Amlodipine,Amlodac,Local,Blood Pressure,119.97,120,3,B12-1,10/20/2024,10/20/2027,2/21/2025,20,1524,2,Friday,0
13,Metformin,Glucophage,Merck,Diabetes,90.35,120,5,B13-1,10/17/2024,10/17/2027,2/21/2025,13,657,2,Friday,0
14,Metformin,Metformin Tablets,SPMC,Diabetes,208.62,100,7,B14-1,10/19/2024,10/19/2027,2/21/2025,15,1370,2,Friday,0
15,Metformin,Glycomet,USV,Diabetes,208.73,100,5,B15-2,11/1/2024,11/1/2027,2/21/2025,15,1293,2,Friday,0
16,Amoxicillin,Augmentin,GSK,Antibiotic,82.46,120,3,B16-3,11/6/2024,11/6/2026,2/21/2025,10,1224,2,Friday,0
17,Amoxicillin,Amoxicillin Capsules,SPMC,Antibiotic,242.91,80,3,B17-1,11/13/2024,11/13/2026,2/21/2025,30,937,2,Friday,0
18,Amoxicillin,Amoxil,GSK,Antibiotic,118.32,80,3,B18-3,10/25/2024,10/25/2026,2/21/2025,15,981,2,Friday,0
19,Chlorphenamine,Piriton,GSK,Allergy,135.51,80,7,B19-1,10/22/2024,10/22/2027,2/21/2025,4,1212,2,Friday,0
20,Chlorphenamine,Chlorphenamine Tablets,SPMC,Allergy,205.31,120,5,B20-1,11/17/2024,11/17/2027,2/21/2025,8,756,2,Friday,0
21,Chlorphenamine,Allermine,Local,Allergy,240.75,120,3,B21-3,10/12/2024,10/12/2027,2/21/2025,10,529,2,Friday,0
22,Omeprazole,Losec,AstraZeneca,Gastritis,239.62,80,3,B22-2,11/3/2024,11/3/2027,2/21/2025,24,1664,2,Friday,0
23,Omeprazole,Omeprazole Capsules,SPMC,Gastritis,153.03,120,5,B23-1,10/13/2024,10/13/2027,2/21/2025,27,1135,2,Friday,0
24,Omeprazole,Omez,Dr Reddy,Gastritis,199.33,100,7,B24-1,10/13/2024,10/13/2027,2/21/2025,24,751,2,Friday,0
25,Losartan,Cozaar,MSD,Blood Pressure,227.66,120,3,B25-2,10/12/2024,10/12/2027,2/21/2025,17,1291,2,Friday,0
26,Losartan,Losartan Tablets,SPMC,Blood Pressure,190.41,80,7,B26-2,11/8/2024,11/8/2027,2/21/2025,18,756,2,Friday,0
27,Losartan,Losar,Local,Blood Pressure,146.2,80,3,B27-1,11/23/2024,11/23/2027,2/21/2025,12,1691,2,Friday,0
28,Salbutamol,Ventolin,GSK,Asthma,135.2,100,5,B28-3,10/18/2024,10/18/2027,2/21/2025,25,544,2,Friday,0
29,Salbutamol,Salbutamol Tablets,SPMC,Asthma,236.53,120,7,B29-1,11/7/2024,11/7/2027,2/21/2025,11,1498,2,Friday,0
30,Salbutamol,Asthalin,Cipla,Asthma,153.49,100,7,B30-1,11/21/2024,11/21/2027,2/21/2025,21,999,2,Friday,0
1,Paracetamol,Panadol,GSK,Analgesic,137.2,100,3,B1-2,10/18/2024,10/18/2027,2/22/2025,19,2478,2,Saturday,1
2,Paracetamol,Calpol,GSK,Analgesic,159.93,120,3,B2-1,10/15/2024,10/15/2027,2/22/2025,30,755,2,Saturday,1
3,Paracetamol,SPMC Paracetamol,SPMC,Analgesic,114.11,100,5,B3-2,10/28/2024,10/28/2027,2/22/2025,21,2398,2,Saturday,1
4,Vitamin C,Cevit,SPMC,Supplement,73.99,120,3,B4-1,11/8/2024,11/8/2026,2/22/2025,30,2204,2,Saturday,1
5,Vitamin C,Redoxon,Bayer,Supplement,174.23,100,7,B5-1,11/6/2024,11/6/2026,2/22/2025,37,1686,2,Saturday,1
6,Vitamin C,Vitamin C Tablets,SPMC,Supplement,152.72,120,7,B6-2,10/20/2024,10/20/2026,2/22/2025,25,2264,2,Saturday,1
7,Atorvastatin,Lipitor,Pfizer,Cholesterol,159.24,80,5,B7-3,10/10/2024,10/10/2027,2/22/2025,24,1243,2,Saturday,1
8,Atorvastatin,Atorva,SPMC,Cholesterol,243.93,120,7,B8-1,10/28/2024,10/28/2027,2/22/2025,28,475,2,Saturday,1
9,Atorvastatin,Atorvastatin Tablets,SPMC,Cholesterol,107.57,100,7,B9-1,10/9/2024,10/9/2027,2/22/2025,24,1051,2,Saturday,1
10,Amlodipine,Norvasc,Pfizer,Blood Pressure,75.43,120,3,B10-1,10/20/2024,10/20/2027,2/22/2025,17,1247,2,Saturday,1
11,Amlodipine,Amlodipine Tablets,SPMC,Blood Pressure,95.2,120,5,B11-3,10/17/2024,10/17/2027,2/22/2025,14,978,2,Saturday,1
12,Amlodipine,Amlodac,Local,Blood Pressure,119.97,120,3,B12-1,10/20/2024,10/20/2027,2/22/2025,27,1497,2,Saturday,1
13,Metformin,Glucophage,Merck,Diabetes,90.35,120,5,B13-1,10/17/2024,10/17/2027,2/22/2025,18,639,2,Saturday,1
14,Metformin,Metformin Tablets,SPMC,Diabetes,208.62,100,7,B14-1,10/19/2024,10/19/2027,2/22/2025,18,1352,2,Saturday,1
15,Metformin,Glycomet,USV,Diabetes,208.73,100,5,B15-2,11/1/2024,11/1/2027,2/22/2025,9,1284,2,Saturday,1
16,Amoxicillin,Augmentin,GSK,Antibiotic,82.46,120,3,B16-3,11/6/2024,11/6/2026,2/22/2025,26,1198,2,Saturday,1
17,Amoxicillin,Amoxicillin Capsules,SPMC,Antibiotic,242.91,80,3,B17-1,11/13/2024,11/13/2026,2/22/2025,18,919,2,Saturday,1
18,Amoxicillin,Amoxil,GSK,Antibiotic,118.32,80,3,B18-3,10/25/2024,10/25/2026,2/22/2025,10,971,2,Saturday,1
19,Chlorphenamine,Piriton,GSK,Allergy,135.51,80,7,B19-1,10/22/2024,10/22/2027,2/22/2025,11,1201,2,Saturday,1
20,Chlorphenamine,Chlorphenamine Tablets,SPMC,Allergy,205.31,120,5,B20-1,11/17/2024,11/17/2027,2/22/2025,9,747,2,Saturday,1
21,Chlorphenamine,Allermine,Local,Allergy,240.75,120,3,B21-3,10/12/2024,10/12/2027,2/22/2025,8,521,2,Saturday,1
22,Omeprazole,Losec,AstraZeneca,Gastritis,239.62,80,3,B22-2,11/3/2024,11/3/2027,2/22/2025,22,1642,2,Saturday,1
23,Omeprazole,Omeprazole Capsules,SPMC,Gastritis,153.03,120,5,B23-1,10/13/2024,10/13/2027,2/22/2025,14,1121,2,Saturday,1
24,Omeprazole,Omez,Dr Reddy,Gastritis,199.33,100,7,B24-1,10/13/2024,10/13/2027,2/22/2025,13,738,2,Saturday,1
25,Losartan,Cozaar,MSD,Blood Pressure,227.66,120,3,B25-2,10/12/2024,10/12/2027,2/22/2025,30,1261,2,Saturday,1
26,Losartan,Losartan Tablets,SPMC,Blood Pressure,190.41,80,7,B26-2,11/8/2024,11/8/2027,2/22/2025,14,742,2,Saturday,1
27,Losartan,Losar,Local,Blood Pressure,146.2,80,3,B27-1,11/23/2024,11/23/2027,2/22/2025,15,1676,2,Saturday,1
28,Salbutamol,Ventolin,GSK,Asthma,135.2,100,5,B28-3,10/18/2024,10/18/2027,2/22/2025,25,519,2,Saturday,1
29,Salbutamol,Salbutamol Tablets,SPMC,Asthma,236.53,120,7,B29-1,11/7/2024,11/7/2027,2/22/2025,11,1487,2,Saturday,1
30,Salbutamol,Asthalin,Cipla,Asthma,153.49,100,7,B30-1,11/21/2024,11/21/2027,2/22/2025,20,979,2,Saturday,1
1,Paracetamol,Panadol,GSK,Analgesic,137.2,100,3,B1-2,10/18/2024,10/18/2027,2/23/2025,24,2454,2,Sunday,1
2,Paracetamol,Calpol,GSK,Analgesic,159.93,120,3,B2-1,10/15/2024,10/15/2027,2/23/2025,38,717,2,Sunday,1
3,Paracetamol,SPMC Paracetamol,SPMC,Analgesic,114.11,100,5,B3-2,10/28/2024,10/28/2027,2/23/2025,24,2374,2,Sunday,1
4,Vitamin C,Cevit,SPMC,Supplement,73.99,120,3,B4-1,11/8/2024,11/8/2026,2/23/2025,22,2182,2,Sunday,1
5,Vitamin C,Redoxon,Bayer,Supplement,174.23,100,7,B5-1,11/6/2024,11/6/2026,2/23/2025,30,1656,2,Sunday,1
6,Vitamin C,Vitamin C Tablets,SPMC,Supplement,152.72,120,7,B6-2,10/20/2024,10/20/2026,2/23/2025,27,2237,2,Sunday,1
7,Atorvastatin,Lipitor,Pfizer,Cholesterol,159.24,80,5,B7-3,10/10/2024,10/10/2027,2/23/2025,16,1227,2,Sunday,1
8,Atorvastatin,Atorva,SPMC,Cholesterol,243.93,120,7,B8-1,10/28/2024,10/28/2027,2/23/2025,20,455,2,Sunday,1
9,Atorvastatin,Atorvastatin Tablets,SPMC,Cholesterol,107.57,100,7,B9-1,10/9/2024,10/9/2027,2/23/2025,14,1037,2,Sunday,1
10,Amlodipine,Norvasc,Pfizer,Blood Pressure,75.43,120,3,B10-1,10/20/2024,10/20/2027,2/23/2025,28,1219,2,Sunday,1
11,Amlodipine,Amlodipine Tablets,SPMC,Blood Pressure,95.2,120,5,B11-3,10/17/2024,10/17/2027,2/23/2025,9,969,2,Sunday,1
12,Amlodipine,Amlodac,Local,Blood Pressure,119.97,120,3,B12-1,10/20/2024,10/20/2027,2/23/2025,20,1477,2,Sunday,1
13,Metformin,Glucophage,Merck,Diabetes,90.35,120,5,B13-1,10/17/2024,10/17/2027,2/23/2025,11,628,2,Sunday,1
14,Metformin,Metformin Tablets,SPMC,Diabetes,208.62,100,7,B14-1,10/19/2024,10/19/2027,2/23/2025,21,1331,2,Sunday,1
15,Metformin,Glycomet,USV,Diabetes,208.73,100,5,B15-2,11/1/2024,11/1/2027,2/23/2025,17,1267,2,Sunday,1
16,Amoxicillin,Augmentin,GSK,Antibiotic,82.46,120,3,B16-3,11/6/2024,11/6/2026,2/23/2025,28,1170,2,Sunday,1
17,Amoxicillin,Amoxicillin Capsules,SPMC,Antibiotic,242.91,80,3,B17-1,11/13/2024,11/13/2026,2/23/2025,13,906,2,Sunday,1
18,Amoxicillin,Amoxil,GSK,Antibiotic,118.32,80,3,B18-3,10/25/2024,10/25/2026,2/23/2025,12,959,2,Sunday,1
19,Chlorphenamine,Piriton,GSK,Allergy,135.51,80,7,B19-1,10/22/2024,10/22/2027,2/23/2025,13,1188,2,Sunday,1
20,Chlorphenamine,Chlorphenamine Tablets,SPMC,Allergy,205.31,120,5,B20-1,11/17/2024,11/17/2027,2/23/2025,7,740,2,Sunday,1
21,Chlorphenamine,Allermine,Local,Allergy,240.75,120,3,B21-3,10/12/2024,10/12/2027,2/23/2025,20,501,2,Sunday,1
22,Omeprazole,Losec,AstraZeneca,Gastritis,239.62,80,3,B22-2,11/3/2024,11/3/2027,2/23/2025,21,1621,2,Sunday,1
23,Omeprazole,Omeprazole Capsules,SPMC,Gastritis,153.03,120,5,B23-1,10/13/2024,10/13/2027,2/23/2025,34,1087,2,Sunday,1
24,Omeprazole,Omez,Dr Reddy,Gastritis,199.33,100,7,B24-1,10/13/2024,10/13/2027,2/23/2025,17,721,2,Sunday,1
25,Losartan,Cozaar,MSD,Blood Pressure,227.66,120,3,B25-2,10/12/2024,10/12/2027,2/23/2025,7,1254,2,Sunday,1
26,Losartan,Losartan Tablets,SPMC,Blood Pressure,190.41,80,7,B26-2,11/8/2024,11/8/2027,2/23/2025,16,726,2,Sunday,1
27,Losartan,Losar,Local,Blood Pressure,146.2,80,3,B27-1,11/23/2024,11/23/2027,2/23/2025,12,1664,2,Sunday,1
28,Salbutamol,Ventolin,GSK,Asthma,135.2,100,5,B28-3,10/18/2024,10/18/2027,2/23/2025,20,499,2,Sunday,1
29,Salbutamol,Salbutamol Tablets,SPMC,Asthma,236.53,120,7,B29-1,11/7/2024,11/7/2027,2/23/2025,23,1464,2,Sunday,1
30,Salbutamol,Asthalin,Cipla,Asthma,153.49,100,7,B30-1,11/21/2024,11/21/2027,2/23/2025,21,958,2,Sunday,1
1,Paracetamol,Panadol,GSK,Analgesic,137.2,100,3,B1-2,10/18/2024,10/18/2027,2/24/2025,32,2422,2,Monday,0
2,Paracetamol,Calpol,GSK,Analgesic,159.93,120,3,B2-1,10/15/2024,10/15/2027,2/24/2025,25,692,2,Monday,0
3,Paracetamol,SPMC Paracetamol,SPMC,Analgesic,114.11,100,5,B3-2,10/28/2024,10/28/2027,2/24/2025,28,2346,2,Monday,0
4,Vitamin C,Cevit,SPMC,Supplement,73.99,120,3,B4-1,11/8/2024,11/8/2026,2/24/2025,23,2159,2,Monday,0
5,Vitamin C,Redoxon,Bayer,Supplement,174.23,100,7,B5-1,11/6/2024,11/6/2026,2/24/2025,30,1626,2,Monday,0
6,Vitamin C,Vitamin C Tablets,SPMC,Supplement,152.72,120,7,B6-2,10/20/2024,10/20/2026,2/24/2025,25,2212,2,Monday,0
7,Atorvastatin,Lipitor,Pfizer,Cholesterol,159.24,80,5,B7-3,10/10/2024,10/10/2027,2/24/2025,18,1209,2,Monday,0
8,Atorvastatin,Atorva,SPMC,Cholesterol,243.93,120,7,B8-1,10/28/2024,10/28/2027,2/24/2025,12,443,2,Monday,0
9,Atorvastatin,Atorvastatin Tablets,SPMC,Cholesterol,107.57,100,7,B9-1,10/9/2024,10/9/2027,2/24/2025,20,1017,2,Monday,0
10,Amlodipine,Norvasc,Pfizer,Blood Pressure,75.43,120,3,B10-1,10/20/2024,10/20/2027,2/24/2025,10,1209,2,Monday,0
11,Amlodipine,Amlodipine Tablets,SPMC,Blood Pressure,95.2,120,5,B11-3,10/17/2024,10/17/2027,2/24/2025,23,946,2,Monday,0
12,Amlodipine,Amlodac,Local,Blood Pressure,119.97,120,3,B12-1,10/20/2024,10/20/2027,2/24/2025,15,1462,2,Monday,0
13,Metformin,Glucophage,Merck,Diabetes,90.35,120,5,B13-1,10/17/2024,10/17/2027,2/24/2025,7,621,2,Monday,0
14,Metformin,Metformin Tablets,SPMC,Diabetes,208.62,100,7,B14-1,10/19/2024,10/19/2027,2/24/2025,16,1315,2,Monday,0
15,Metformin,Glycomet,USV,Diabetes,208.73,100,5,B15-2,11/1/2024,11/1/2027,2/24/2025,13,1254,2,Monday,0
16,Amoxicillin,Augmentin,GSK,Antibiotic,82.46,120,3,B16-3,11/6/2024,11/6/2026,2/24/2025,8,1162,2,Monday,0
17,Amoxicillin,Amoxicillin Capsules,SPMC,Antibiotic,242.91,80,3,B17-1,11/13/2024,11/13/2026,2/24/2025,27,879,2,Monday,0
18,Amoxicillin,Amoxil,GSK,Antibiotic,118.32,80,3,B18-3,10/25/2024,10/25/2026,2/24/2025,17,942,2,Monday,0
19,Chlorphenamine,Piriton,GSK,Allergy,135.51,80,7,B19-1,10/22/2024,10/22/2027,2/24/2025,5,1183,2,Monday,0
20,Chlorphenamine,Chlorphenamine Tablets,SPMC,Allergy,205.31,120,5,B20-1,11/17/2024,11/17/2027,2/24/2025,1,739,2,Monday,0
21,Chlorphenamine,Allermine,Local,Allergy,240.75,120,3,B21-3,10/12/2024,10/12/2027,2/24/2025,8,493,2,Monday,0
22,Omeprazole,Losec,AstraZeneca,Gastritis,239.62,80,3,B22-2,11/3/2024,11/3/2027,2/24/2025,21,1600,2,Monday,0
23,Omeprazole,Omeprazole Capsules,SPMC,Gastritis,153.03,120,5,B23-1,10/13/2024,10/13/2027,2/24/2025,17,1070,2,Monday,0
24,Omeprazole,Omez,Dr Reddy,Gastritis,199.33,100,7,B24-1,10/13/2024,10/13/2027,2/24/2025,14,707,2,Monday,0
25,Losartan,Cozaar,MSD,Blood Pressure,227.66,120,3,B25-2,10/12/2024,10/12/2027,2/24/2025,17,1237,2,Monday,0
26,Losartan,Losartan Tablets,SPMC,Blood Pressure,190.41,80,7,B26-2,11/8/2024,11/8/2027,2/24/2025,10,716,2,Monday,0
27,Losartan,Losar,Local,Blood Pressure,146.2,80,3,B27-1,11/23/2024,11/23/2027,2/24/2025,20,1644,2,Monday,0
28,Salbutamol,Ventolin,GSK,Asthma,135.2,100,5,B28-3,10/18/2024,10/18/2027,2/24/2025,21,478,2,Monday,0
29,Salbutamol,Salbutamol Tablets,SPMC,Asthma,236.53,120,7,B29-1,11/7/2024,11/7/2027,2/24/2025,14,1450,2,Monday,0
30,Salbutamol,Asthalin,Cipla,Asthma,153.49,100,7,B30-1,11/21/2024,11/21/2027,2/24/2025,12,946,2,Monday,0
1,Paracetamol,Panadol,GSK,Analgesic,137.2,100,3,B1-2,10/18/2024,10/18/2027,2/25/2025,24,2398,2,Tuesday,0
2,Paracetamol,Calpol,GSK,Analgesic,159.93,120,3,B2-1,10/15/2024,10/15/2027,2/25/2025,21,671,2,Tuesday,0
3,Paracetamol,SPMC Paracetamol,SPMC,Analgesic,114.11,100,5,B3-2,10/28/2024,10/28/2027,2/25/2025,38,2308,2,Tuesday,0
4,Vitamin C,Cevit,SPMC,Supplement,73.99,120,3,B4-1,11/8/2024,11/8/2026,2/25/2025,27,2132,2,Tuesday,0
5,Vitamin C,Redoxon,Bayer,Supplement,174.23,100,7,B5-1,11/6/2024,11/6/2026,2/25/2025,40,1586,2,Tuesday,0
6,Vitamin C,Vitamin C Tablets,SPMC,Supplement,152.72,120,7,B6-2,10/20/2024,10/20/2026,2/25/2025,28,2184,2,Tuesday,0
7,Atorvastatin,Lipitor,Pfizer,Cholesterol,159.24,80,5,B7-3,10/10/2024,10/10/2027,2/25/2025,15,1194,2,Tuesday,0
8,Atorvastatin,Atorva,SPMC,Cholesterol,243.93,120,7,B8-1,10/28/2024,10/28/2027,2/25/2025,18,425,2,Tuesday,0
9,Atorvastatin,Atorvastatin Tablets,SPMC,Cholesterol,107.57,100,7,B9-1,10/9/2024,10/9/2027,2/25/2025,7,1010,2,Tuesday,0
10,Amlodipine,Norvasc,Pfizer,Blood Pressure,75.43,120,3,B10-1,10/20/2024,10/20/2027,2/25/2025,13,1196,2,Tuesday,0
11,Amlodipine,Amlodipine Tablets,SPMC,Blood Pressure,95.2,120,5,B11-3,10/17/2024,10/17/2027,2/25/2025,14,932,2,Tuesday,0
12,Amlodipine,Amlodac,Local,Blood Pressure,119.97,120,3,B12-1,10/20/2024,10/20/2027,2/25/2025,21,1441,2,Tuesday,0
13,Metformin,Glucophage,Merck,Diabetes,90.35,120,5,B13-1,10/17/2024,10/17/2027,2/25/2025,22,599,2,Tuesday,0
14,Metformin,Metformin Tablets,SPMC,Diabetes,208.62,100,7,B14-1,10/19/2024,10/19/2027,2/25/2025,15,1300,2,Tuesday,0
15,Metformin,Glycomet,USV,Diabetes,208.73,100,5,B15-2,11/1/2024,11/1/2027,2/25/2025,23,1231,2,Tuesday,0
16,Amoxicillin,Augmentin,GSK,Antibiotic,82.46,120,3,B16-3,11/6/2024,11/6/2026,2/25/2025,13,1149,2,Tuesday,0
17,Amoxicillin,Amoxicillin Capsules,SPMC,Antibiotic,242.91,80,3,B17-1,11/13/2024,11/13/2026,2/25/2025,19,860,2,Tuesday,0
18,Amoxicillin,Amoxil,GSK,Antibiotic,118.32,80,3,B18-3,10/25/2024,10/25/2026,2/25/2025,10,932,2,Tuesday,0
19,Chlorphenamine,Piriton,GSK,Allergy,135.51,80,7,B19-1,10/22/2024,10/22/2027,2/25/2025,6,1177,2,Tuesday,0
20,Chlorphenamine,Chlorphenamine Tablets,SPMC,Allergy,205.31,120,5,B20-1,11/17/2024,11/17/2027,2/25/2025,7,732,2,Tuesday,0
21,Chlorphenamine,Allermine,Local,Allergy,240.75,120,3,B21-3,10/12/2024,10/12/2027,2/25/2025,5,488,2,Tuesday,0
22,Omeprazole,Losec,AstraZeneca,Gastritis,239.62,80,3,B22-2,11/3/2024,11/3/2027,2/25/2025,15,1585,2,Tuesday,0
23,Omeprazole,Omeprazole Capsules,SPMC,Gastritis,153.03,120,5,B23-1,10/13/2024,10/13/2027,2/25/2025,9,1061,2,Tuesday,0
24,Omeprazole,Omez,Dr Reddy,Gastritis,199.33,100,7,B24-1,10/13/2024,10/13/2027,2/25/2025,15,692,2,Tuesday,0
25,Losartan,Cozaar,MSD,Blood Pressure,227.66,120,3,B25-2,10/12/2024,10/12/2027,2/25/2025,15,1222,2,Tuesday,0
26,Losartan,Losartan Tablets,SPMC,Blood Pressure,190.41,80,7,B26-2,11/8/2024,11/8/2027,2/25/2025,10,706,2,Tuesday,0
27,Losartan,Losar,Local,Blood Pressure,146.2,80,3,B27-1,11/23/2024,11/23/2027,2/25/2025,12,1632,2,Tuesday,0
28,Salbutamol,Ventolin,GSK,Asthma,135.2,100,5,B28-3,10/18/2024,10/18/2027,2/25/2025,8,470,2,Tuesday,0
29,Salbutamol,Salbutamol Tablets,SPMC,Asthma,236.53,120,7,B29-1,11/7/2024,11/7/2027,2/25/2025,11,1439,2,Tuesday,0
30,Salbutamol,Asthalin,Cipla,Asthma,153.49,100,7,B30-1,11/21/2024,11/21/2027,2/25/2025,20,926,2,Tuesday,0
1,Paracetamol,Panadol,GSK,Analgesic,137.2,100,3,B1-2,10/18/2024,10/18/2027,2/26/2025,36,2362,2,Wednesday,0
2,Paracetamol,Calpol,GSK,Analgesic,159.93,120,3,B2-1,10/15/2024,10/15/2027,2/26/2025,37,634,2,Wednesday,0
3,Paracetamol,SPMC Paracetamol,SPMC,Analgesic,114.11,100,5,B3-2,10/28/2024,10/28/2027,2/26/2025,31,2277,2,Wednesday,0
4,Vitamin C,Cevit,SPMC,Supplement,73.99,120,3,B4-1,11/8/2024,11/8/2026,2/26/2025,22,2110,2,Wednesday,0
5,Vitamin C,Redoxon,Bayer,Supplement,174.23,100,7,B5-1,11/6/2024,11/6/2026,2/26/2025,18,1568,2,Wednesday,0
6,Vitamin C,Vitamin C Tablets,SPMC,Supplement,152.72,120,7,B6-2,10/20/2024,10/20/2026,2/26/2025,28,2156,2,Wednesday,0
7,Atorvastatin,Lipitor,Pfizer,Cholesterol,159.24,80,5,B7-3,10/10/2024,10/10/2027,2/26/2025,11,1183,2,Wednesday,0
8,Atorvastatin,Atorva,SPMC,Cholesterol,243.93,120,7,B8-1,10/28/2024,10/28/2027,2/26/2025,17,408,2,Wednesday,0
9,Atorvastatin,Atorvastatin Tablets,SPMC,Cholesterol,107.57,100,7,B9-1,10/9/2024,10/9/2027,2/26/2025,19,991,2,Wednesday,0
10,Amlodipine,Norvasc,Pfizer,Blood Pressure,75.43,120,3,B10-1,10/20/2024,10/20/2027,2/26/2025,10,1186,2,Wednesday,0
11,Amlodipine,Amlodipine Tablets,SPMC,Blood Pressure,95.2,120,5,B11-3,10/17/2024,10/17/2027,2/26/2025,13,919,2,Wednesday,0
12,Amlodipine,Amlodac,Local,Blood Pressure,119.97,120,3,B12-1,10/20/2024,10/20/2027,2/26/2025,17,1424,2,Wednesday,0
13,Metformin,Glucophage,Merck,Diabetes,90.35,120,5,B13-1,10/17/2024,10/17/2027,2/26/2025,19,580,2,Wednesday,0
14,Metformin,Metformin Tablets,SPMC,Diabetes,208.62,100,7,B14-1,10/19/2024,10/19/2027,2/26/2025,16,1284,2,Wednesday,0
15,Metformin,Glycomet,USV,Diabetes,208.73,100,5,B15-2,11/1/2024,11/1/2027,2/26/2025,22,1209,2,Wednesday,0
16,Amoxicillin,Augmentin,GSK,Antibiotic,82.46,120,3,B16-3,11/6/2024,11/6/2026,2/26/2025,2,1147,2,Wednesday,0
17,Amoxicillin,Amoxicillin Capsules,SPMC,Antibiotic,242.91,80,3,B17-1,11/13/2024,11/13/2026,2/26/2025,14,846,2,Wednesday,0
18,Amoxicillin,Amoxil,GSK,Antibiotic,118.32,80,3,B18-3,10/25/2024,10/25/2026,2/26/2025,15,917,2,Wednesday,0
19,Chlorphenamine,Piriton,GSK,Allergy,135.51,80,7,B19-1,10/22/2024,10/22/2027,2/26/2025,9,1168,2,Wednesday,0
20,Chlorphenamine,Chlorphenamine Tablets,SPMC,Allergy,205.31,120,5,B20-1,11/17/2024,11/17/2027,2/26/2025,6,726,2,Wednesday,0
21,Chlorphenamine,Allermine,Local,Allergy,240.75,120,3,B21-3,10/12/2024,10/12/2027,2/26/2025,12,476,2,Wednesday,0
22,Omeprazole,Losec,AstraZeneca,Gastritis,239.62,80,3,B22-2,11/3/2024,11/3/2027,2/26/2025,21,1564,2,Wednesday,0
23,Omeprazole,Omeprazole Capsules,SPMC,Gastritis,153.03,120,5,B23-1,10/13/2024,10/13/2027,2/26/2025,16,1045,2,Wednesday,0
24,Omeprazole,Omez,Dr Reddy,Gastritis,199.33,100,7,B24-1,10/13/2024,10/13/2027,2/26/2025,12,680,2,Wednesday,0
25,Losartan,Cozaar,MSD,Blood Pressure,227.66,120,3,B25-2,10/12/2024,10/12/2027,2/26/2025,23,1199,2,Wednesday,0
26,Losartan,Losartan Tablets,SPMC,Blood Pressure,190.41,80,7,B26-2,11/8/2024,11/8/2027,2/26/2025,19,687,2,Wednesday,0
27,Losartan,Losar,Local,Blood Pressure,146.2,80,3,B27-1,11/23/2024,11/23/2027,2/26/2025,14,1618,2,Wednesday,0
28,Salbutamol,Ventolin,GSK,Asthma,135.2,100,5,B28-3,10/18/2024,10/18/2027,2/26/2025,12,458,2,Wednesday,0
29,Salbutamol,Salbutamol Tablets,SPMC,Asthma,236.53,120,7,B29-1,11/7/2024,11/7/2027,2/26/2025,25,1414,2,Wednesday,0
30,Salbutamol,Asthalin,Cipla,Asthma,153.49,100,7,B30-1,11/21/2024,11/21/2027,2/26/2025,6,920,2,Wednesday,0
1,Paracetamol,Panadol,GSK,Analgesic,137.2,100,3,B1-2,10/18/2024,10/18/2027,2/27/2025,13,2349,2,Thursday,0
2,Paracetamol,Calpol,GSK,Analgesic,159.93,120,3,B2-1,10/15/2024,10/15/2027,2/27/2025,28,606,2,Thursday,0
